  4.2011814e-001  1.0363575e-001
  4.2056833e-001  9.8248503e-002
  4.2101851e-001  9.2901930e-002
  4.2146870e-001  8.7597139e-002
  4.2191889e-001  8.2335232e-002
  4.2236907e-001  7.7117306e-002
  4.2281926e-001  7.1944451e-002
  4.2326945e-001  6.6817749e-002
  4.2371963e-001  6.1738275e-002
  4.2416982e-001  5.6707098e-002
  4.2462000e-001  5.1725276e-002
  4.2507019e-001  4.6793862e-002
  4.2552038e-001  4.1913899e-002
  4.2597056e-001  3.7086423e-002
  4.2642075e-001  3.2312461e-002
  4.2687093e-001  2.7593031e-002
  4.2732112e-001  2.2929139e-002
  4.2777131e-001  1.8321787e-002
  4.2822149e-001  1.3771963e-002
  4.2867168e-001  9.2806473e-003
  4.2912187e-001  4.8488092e-003
  4.2957205e-001  4.7740820e-004
  4.3002224e-001 -3.8326068e-003
  4.3047242e-001 -8.0802977e-003
  4.3092261e-001 -1.2264737e-002
  4.3137280e-001 -1.6385009e-002
  4.3182298e-001 -2.0440209e-002
  4.3227317e-001 -2.4429444e-002
  4.3272335e-001 -2.8351832e-002
  4.3317354e-001 -3.2206504e-002
  4.3362373e-001 -3.5992603e-002
  4.3407391e-001 -3.9709284e-002
  4.3452410e-001 -4.3355714e-002
  4.3497429e-001 -4.6931076e-002
  4.3542447e-001 -5.0434561e-002
  4.3587466e-001 -5.3865377e-002
  4.3632484e-001 -5.7222744e-002
  4.3677503e-001 -6.0505896e-002
  4.3722522e-001 -6.3714080e-002
  4.3767540e-001 -6.6846557e-002
  4.3812559e-001 -6.9902604e-002
  4.3857577e-001 -7.2881510e-002
  4.3902596e-001 -7.5782578e-002
  4.3947615e-001 -7.8605129e-002
  4.3992633e-001 -8.1348495e-002
  4.4037652e-001 -8.4012026e-002
  4.4082671e-001 -8.6595085e-002
  4.4127689e-001 -8.9097052e-002
  4.4172708e-001 -9.1517320e-002
  4.4217726e-001 -9.3855301e-002
  4.4262745e-001 -9.6110420e-002
  4.4307764e-001 -9.8282119e-002
  4.4352782e-001 -1.0036986e-001
  4.4397801e-001 -1.0237311e-001
  4.4442819e-001 -1.0429136e-001
  4.4487838e-001 -1.0612412e-001
  4.4532857e-001 -1.0787091e-001
  4.4577875e-001 -1.0953128e-001
  4.4622894e-001 -1.1110478e-001
  4.4667913e-001 -1.1259099e-001
  4.4712931e-001 -1.1398949e-001
  4.4757950e-001 -1.1529990e-001
  4.4802968e-001 -1.1652184e-001
  4.4847987e-001 -1.1765495e-001
  4.4893006e-001 -1.1869890e-001
  4.4938024e-001 -1.1965336e-001
  4.4983043e-001 -1.2051804e-001
  4.5028061e-001 -1.2129264e-001
  4.5073080e-001 -1.2197689e-001
  4.5118099e-001 -1.2257056e-001
  4.5163117e-001 -1.2307340e-001
  4.5208136e-001 -1.2348521e-001
  4.5253155e-001 -1.2380578e-001
  4.5298173e-001 -1.2403495e-001
  4.5343192e-001 -1.2417255e-001
  4.5388210e-001 -1.2421844e-001
  6.1839679e-001 -1.2421844e-001
  6.1874139e-001 -1.3021628e-001
  6.1908598e-001 -1.3617999e-001
  6.1943058e-001 -1.4210886e-001
  6.1977517e-001 -1.4800216e-001
  6.2011977e-001 -1.5385919e-001
  6.2046436e-001 -1.5967925e-001
  6.2080896e-001 -1.6546162e-001
  6.2115355e-001 -1.7120560e-001
  6.2149815e-001 -1.7691050e-001
  6.2184274e-001 -1.8257563e-001
  6.2218734e-001 -1.8820029e-001
  6.2253193e-001 -1.9378380e-001
  6.2287653e-001 -1.9932548e-001
  6.2322113e-001 -2.0482466e-001
  6.2356572e-001 -2.1028065e-001
  6.2391032e-001 -2.1569280e-001
  6.2425491e-001 -2.2106044e-001
  6.2459951e-001 -2.2638290e-001
  6.2494410e-001 -2.3165955e-001
  6.2528870e-001 -2.3688972e-001
  6.2563329e-001 -2.4207277e-001
  6.2597789e-001 -2.4720806e-001
  6.2632248e-001 -2.5229496e-001
  6.2666708e-001 -2.5733284e-001
  6.2701167e-001 -2.6232108e-001
  6.2735627e-001 -2.6725904e-001
  6.2770086e-001 -2.7214613e-001
  6.2804546e-001 -2.7698172e-001
  6.2839005e-001 -2.8176523e-001
  6.2873465e-001 -2.8649604e-001
  6.2907924e-001 -2.9117357e-001
  6.2942384e-001 -2.9579723e-001
  6.2976843e-001 -3.0036645e-001
  6.3011303e-001 -3.0488064e-001
  6.3045762e-001 -3.0933924e-001
  6.3080222e-001 -3.1374168e-001
  6.3114681e-001 -3.1808741e-001
  6.3149141e-001 -3.2237588e-001
  6.3183600e-001 -3.2660654e-001
  6.3218060e-001 -3.3077885e-001
  6.3252519e-001 -3.3489229e-001
  6.3286979e-001 -3.3894633e-001
  6.3321438e-001 -3.4294044e-001
  6.3355898e-001 -3.4687413e-001
  6.3390357e-001 -3.5074687e-001
  6.3424817e-001 -3.5455817e-001
  6.3459276e-001 -3.5830755e-001
  6.3493736e-001 -3.6199451e-001
  6.3528195e-001 -3.6561858e-001
  6.3562655e-001 -3.6917928e-001
  6.3597114e-001 -3.7267615e-001
  6.3631574e-001 -3.7610874e-001
  6.3666033e-001 -3.7947658e-001
  6.3700493e-001 -3.8277925e-001
  6.3734952e-001 -3.8601631e-001
  6.3769412e-001 -3.8918731e-001
  6.3803871e-001 -3.9229186e-001
  6.3838331e-001 -3.9532952e-001
  6.3872790e-001 -3.9829991e-001
  6.3907250e-001 -4.0120261e-001
  6.3941709e-001 -4.0403723e-001
  6.3976169e-001 -4.0680340e-001
  6.4010628e-001 -4.0950074e-001
  6.4045088e-001 -4.1212887e-001
  6.4079547e-001 -4.1468745e-001
  6.4114007e-001 -4.1717612e-001
  6.4148466e-001 -4.1959453e-001
  6.4182926e-001 -4.2194235e-001
  6.4217385e-001 -4.2421926e-001
  6.4251845e-001 -4.2642492e-001
  6.4286304e-001 -4.2855903e-001
  6.4320764e-001 -4.3062129e-001
  6.4355223e-001 -4.3261140e-001
  6.4389683e-001 -4.3452907e-001
  6.4424142e-001 -4.3637403e-001
  6.4458602e-001 -4.3814600e-001
  6.4493061e-001 -4.3984473e-001
  6.4527521e-001 -4.4146995e-001
  6.4561980e-001 -4.4302143e-001
  6.4596440e-001 -4.4449893e-001
  6.4630899e-001 -4.4590221e-001
  6.4665359e-001 -4.4723107e-001
  6.4699818e-001 -4.4848528e-001
  6.4734278e-001 -4.4966465e-001
  6.4768737e-001 -4.5076898e-001
  6.4803197e-001 -4.5179809e-001
  6.4837656e-001 -4.5275181e-001
  6.4872116e-001 -4.5362996e-001
  6.4906575e-001 -4.5443238e-001
  6.4941035e-001 -4.5515893e-001
  6.4975494e-001 -4.5580947e-001
  6.5009954e-001 -4.5638386e-001
  6.5044413e-001 -4.5688199e-001
  6.5078873e-001 -4.5730373e-001
  6.5113332e-001 -4.5764898e-001
  6.5147792e-001 -4.5791765e-001
  6.5182251e-001 -4.5810965e-001
  6.5216711e-001 -4.5822490e-001
  6.5251170e-001 -4.5826333e-001
  8.2333180e-001 -4.5826333e-001
  8.2361969e-001 -4.6412794e-001
  8.2390758e-001 -4.6995085e-001
  8.2419547e-001 -4.7573153e-001
  8.2448336e-001 -4.8146952e-001
  8.2477125e-001 -4.8716430e-001
  8.2505914e-001 -4.9281541e-001
  8.2534703e-001 -4.9842236e-001
  8.2563491e-001 -5.0398466e-001
  8.2592280e-001 -5.0950184e-001
  8.2621069e-001 -5.1497344e-001
  8.2649858e-001 -5.2039897e-001
  8.2678647e-001 -5.2577798e-001
  8.2707436e-001 -5.3111001e-001
  8.2736225e-001 -5.3639459e-001
  8.2765014e-001 -5.4163126e-001
  8.2793803e-001 -5.4681959e-001
  8.2822592e-001 -5.5195912e-001
  8.2851381e-001 -5.5704940e-001
  8.2880170e-001 -5.6209001e-001
  8.2908959e-001 -5.6708049e-001
  8.2937748e-001 -5.7202042e-001
  8.2966537e-001 -5.7690937e-001
  8.2995326e-001 -5.8174692e-001
  8.3024115e-001 -5.8653264e-001
  8.3052904e-001 -5.9126612e-001
  8.3081693e-001 -5.9594695e-001
  8.3110482e-001 -6.0057471e-001
  8.3139271e-001 -6.0514900e-001
  8.3168060e-001 -6.0966942e-001
  8.3196849e-001 -6.1413558e-001
  8.3225637e-001 -6.1854709e-001
  8.3254426e-001 -6.2290355e-001
  8.3283215e-001 -6.2720458e-001
  8.3312004e-001 -6.3144980e-001
  8.3340793e-001 -6.3563884e-001
  8.3369582e-001 -6.3977133e-001
  8.3398371e-001 -6.4384690e-001
  8.3427160e-001 -6.4786519e-001
  8.3455949e-001 -6.5182585e-001
  8.3484738e-001 -6.5572851e-001
  8.3513527e-001 -6.5957284e-001
  8.3542316e-001 -6.6335848e-001
  8.3571105e-001 -6.6708510e-001
  8.3599894e-001 -6.7075237e-001
  8.3628683e-001 -6.7435995e-001
  8.3657472e-001 -6.7790753e-001
  8.3686261e-001 -6.8139477e-001
  8.3715050e-001 -6.8482137e-001
  8.3743839e-001 -6.8818702e-001
  8.3772628e-001 -6.9149140e-001
  8.3801417e-001 -6.9473422e-001
  8.3830206e-001 -6.9791518e-001
  8.3858995e-001 -7.0103399e-001
  8.3887783e-001 -7.0409037e-001
  8.3916572e-001 -7.0708403e-001
  8.3945361e-001 -7.1001469e-001
  8.3974150e-001 -7.1288210e-001
  8.4002939e-001 -7.1568596e-001
  8.4031728e-001 -7.1842604e-001
  8.4060517e-001 -7.2110207e-001
  8.4089306e-001 -7.2371380e-001
  8.4118095e-001 -7.2626098e-001
  8.4146884e-001 -7.2874338e-001
  8.4175673e-001 -7.3116075e-001
  8.4204462e-001 -7.3351288e-001
  8.4233251e-001 -7.3579952e-001
  8.4262040e-001 -7.3802047e-001
  8.4290829e-001 -7.4017551e-001
  8.4319618e-001 -7.4226442e-001
  8.4348407e-001 -7.4428701e-001
  8.4377196e-001 -7.4624308e-001
  8.4405985e-001 -7.4813243e-001
  8.4434774e-001 -7.4995487e-001
  8.4463563e-001 -7.5171022e-001
  8.4492352e-001 -7.5339832e-001
  8.4521141e-001 -7.5501897e-001
  8.4549929e-001 -7.5657202e-001
  8.4578718e-001 -7.5805731e-001
  8.4607507e-001 -7.5947468e-001
  8.4636296e-001 -7.6082398e-001
  8.4665085e-001 -7.6210506e-001
  8.4693874e-001 -7.6331780e-001
  8.4722663e-001 -7.6446205e-001
  8.4751452e-001 -7.6553769e-001
  8.4780241e-001 -7.6654459e-001
  8.4809030e-001 -7.6748264e-001
  8.4837819e-001 -7.6835172e-001
  8.4866608e-001 -7.6915174e-001
  8.4895397e-001 -7.6988259e-001
  8.4924186e-001 -7.7054419e-001
  8.4952975e-001 -7.7113643e-001
  8.4981764e-001 -7.7165923e-001
  8.5010553e-001 -7.7211253e-001
  8.5039342e-001 -7.7249625e-001
  8.5068131e-001 -7.7281032e-001
  8.5096920e-001 -7.7305468e-001
  8.5125709e-001 -7.7322928e-001
  8.5154498e-001 -7.7333407e-001
  8.5183287e-001 -7.7336901e-001
