  4.2923252e-001  8.1575945e-001
  4.3067385e-001  8.1452004e-001
  4.3211518e-001  8.1327647e-001
  4.3355651e-001  8.1202875e-001
  4.3499785e-001  8.1077687e-001
  4.3643918e-001  8.0952084e-001
  4.3788051e-001  8.0826066e-001
  4.3932184e-001  8.0699632e-001
  4.4076317e-001  8.0572782e-001
  4.4220451e-001  8.0445517e-001
  4.4364584e-001  8.0317837e-001
  4.4508717e-001  8.0189741e-001
  4.4652850e-001  8.0061230e-001
  4.4796983e-001  7.9932303e-001
  4.4941117e-001  7.9802960e-001
  4.5085250e-001  7.9673202e-001
  4.5229383e-001  7.9543029e-001
  4.5373516e-001  7.9412440e-001
  4.5517649e-001  7.9281436e-001
  4.5661783e-001  7.9150016e-001
  4.5805916e-001  7.9018181e-001
  4.5950049e-001  7.8885930e-001
  4.6094182e-001  7.8753264e-001
  4.6238315e-001  7.8620182e-001
  4.6382449e-001  7.8486685e-001
  4.6526582e-001  7.8352772e-001
  4.6670715e-001  7.8218444e-001
  4.6814848e-001  7.8083700e-001
  4.6958981e-001  7.7948541e-001
  4.7103115e-001  7.7812966e-001
  4.7247248e-001  7.7676976e-001
  4.7391381e-001  7.7540570e-001
  4.7535514e-001  7.7403749e-001
  4.7679647e-001  7.7266512e-001
  4.7823781e-001  7.7128860e-001
  4.7967914e-001  7.6990792e-001
  4.8112047e-001  7.6852309e-001
  4.8256180e-001  7.6713411e-001
  4.8400313e-001  7.6574097e-001
  4.8544447e-001  7.6434367e-001
  4.8688580e-001  7.6294222e-001
  4.8832713e-001  7.6153661e-001
  4.8976846e-001  7.6012685e-001
  4.9120979e-001  7.5871294e-001
  4.9265113e-001  7.5729487e-001
  4.9409246e-001  7.5587264e-001
  4.9553379e-001  7.5444626e-001
  4.9697512e-001  7.5301573e-001
  4.9841646e-001  7.5158104e-001
  4.9985779e-001  7.5014219e-001
  5.0129912e-001  7.4869919e-001
  5.0274045e-001  7.4725204e-001
  5.0418178e-001  7.4580073e-001
  5.0562312e-001  7.4434527e-001
  5.0706445e-001  7.4288565e-001
  5.0850578e-001  7.4142187e-001
  5.0994711e-001  7.3995394e-001
  5.1138844e-001  7.3848186e-001
  5.1282978e-001  7.3700562e-001
  5.1427111e-001  7.3552523e-001
  5.1571244e-001  7.3404068e-001
  5.1715377e-001  7.3255198e-001
  5.1859510e-001  7.3105912e-001
  5.2003644e-001  7.2956211e-001
  5.2147777e-001  7.2806094e-001
  5.2291910e-001  7.2655562e-001
  5.2436043e-001  7.2504614e-001
  5.2580176e-001  7.2353251e-001
  5.2724310e-001  7.2201472e-001
  5.2868443e-001  7.2049278e-001
  5.3012576e-001  7.1896668e-001
  5.3156709e-001  7.1743643e-001
  5.3300842e-001  7.1590202e-001
  5.3444976e-001  7.1436346e-001
  5.3589109e-001  7.1282074e-001
  5.3733242e-001  7.1127387e-001
  5.3877375e-001  7.0972284e-001
  5.4021508e-001  7.0816766e-001
  5.4165642e-001  7.0660833e-001
  5.4309775e-001  7.0504484e-001
  5.4453908e-001  7.0347719e-001
  5.4598041e-001  7.0190539e-001
  5.4742174e-001  7.0032943e-001
  5.4886308e-001  6.9874932e-001
  5.5030441e-001  6.9716506e-001
  5.5174574e-001  6.9557664e-001
  5.5318707e-001  6.9398406e-001
  5.5462840e-001  6.9238733e-001
  5.5606974e-001  6.9078645e-001
  5.5751107e-001  6.8918141e-001
  5.5895240e-001  6.8757221e-001
  5.6039373e-001  6.8595887e-001
  5.6183506e-001  6.8434136e-001
  5.6327640e-001  6.8271970e-001
  5.6471773e-001  6.8109389e-001
  5.6615906e-001  6.7946392e-001
  5.6760039e-001  6.7782979e-001
  5.6904172e-001  6.7619152e-001
  5.7048306e-001  6.7454908e-001
  5.7192439e-001  6.7290249e-001
  5.7336572e-001  6.7125175e-001
  5.7480705e-001  6.6959685e-001
  5.7624838e-001  6.6793780e-001
  5.7768972e-001  6.6627459e-001
  5.7913105e-001  6.6460723e-001
  5.8057238e-001  6.6293571e-001
  5.8201371e-001  6.6126004e-001
  5.8345504e-001  6.5958021e-001
  5.8489638e-001  6.5789623e-001
  5.8633771e-001  6.5620809e-001
  5.8777904e-001  6.5451580e-001
  5.8922037e-001  6.5281935e-001
  5.9066170e-001  6.5111875e-001
  5.9210304e-001  6.4941399e-001
  5.9354437e-001  6.4770508e-001
  5.9498570e-001  6.4599202e-001
  5.9642703e-001  6.4427479e-001
  5.9786836e-001  6.4255342e-001
  5.9930970e-001  6.4082789e-001
  6.0075103e-001  6.3909820e-001
  6.0219236e-001  6.3736436e-001
  6.0363369e-001  6.3562636e-001
  6.0507502e-001  6.3388421e-001
  6.0651636e-001  6.3213791e-001
  6.0795769e-001  6.3038745e-001
  6.0939902e-001  6.2863283e-001
  6.1084035e-001  6.2687406e-001
  6.1228169e-001  6.2511114e-001
  6.1372302e-001  6.2334406e-001
  6.1516435e-001  6.2157282e-001
  6.1660568e-001  6.1979743e-001
  6.1804701e-001  6.1801789e-001
  6.1948835e-001  6.1623419e-001
  6.2092968e-001  6.1444634e-001
  6.2237101e-001  6.1265433e-001
  6.2381234e-001  6.1085816e-001
  6.2525367e-001  6.0905784e-001
  6.2669501e-001  6.0725337e-001
  6.2813634e-001  6.0544474e-001
  6.2957767e-001  6.0363196e-001
  6.3101900e-001  6.0181502e-001
  6.3246033e-001  5.9999393e-001
  6.3390167e-001  5.9816868e-001
  6.3534300e-001  5.9633928e-001
  6.3678433e-001  5.9450572e-001
  6.3822566e-001  5.9266800e-001
  6.3966699e-001  5.9082614e-001
  6.4110833e-001  5.8898011e-001
  6.4254966e-001  5.8712994e-001
  6.4399099e-001  5.8527561e-001
  6.4543232e-001  5.8341712e-001
  6.4687365e-001  5.8155448e-001
  6.4831499e-001  5.7968768e-001
  6.4975632e-001  5.7781673e-001
  6.5119765e-001  5.7594162e-001
  6.5263898e-001  5.7406236e-001
  6.5408031e-001  5.7217894e-001
  6.5552165e-001  5.7029137e-001
  6.5696298e-001  5.6839965e-001
  6.5840431e-001  5.6650376e-001
  6.5984564e-001  5.6460373e-001
  6.6128697e-001  5.6269954e-001
  6.6272831e-001  5.6079119e-001
  6.6416964e-001  5.5887869e-001
  6.6561097e-001  5.5696204e-001
  6.6705230e-001  5.5504123e-001
  6.6849363e-001  5.5311626e-001
  6.6993497e-001  5.5118714e-001
  6.7137630e-001  5.4925387e-001
  6.7281763e-001  5.4731644e-001
  6.7425896e-001  5.4537485e-001
  6.7570029e-001  5.4342911e-001
  6.7714163e-001  5.4147922e-001
  6.7858296e-001  5.3952517e-001
  6.8002429e-001  5.3756696e-001
  6.8146562e-001  5.3560461e-001
  6.8290695e-001  5.3363809e-001
  6.8434829e-001  5.3166742e-001
  6.8578962e-001  5.2969260e-001
  6.8723095e-001  5.2771362e-001
  6.8867228e-001  5.2573049e-001
  6.9011361e-001  5.2374320e-001
  6.9155495e-001  5.2175176e-001
  6.9299628e-001  5.1975616e-001
  6.9443761e-001  5.1775641e-001
  6.9587894e-001  5.1575250e-001
  6.9732027e-001  5.1374443e-001
  6.9876161e-001  5.1173222e-001
  7.0020294e-001  5.0971584e-001
  7.0164427e-001  5.0769532e-001
  7.0308560e-001  5.0567064e-001
  7.0452693e-001  5.0364180e-001
  7.0596827e-001  5.0160881e-001
  7.0740960e-001  4.9957166e-001
  7.0885093e-001  4.9753036e-001
  7.1029226e-001  4.9548490e-001
  7.1173359e-001  4.9343529e-001
  7.1317493e-001  4.9138152e-001
  7.1461626e-001  4.8932360e-001
  7.1605759e-001  4.8726153e-001
  7.1749892e-001  4.8519530e-001
  7.1894025e-001  4.8312491e-001
  7.2038159e-001  4.8105037e-001
  7.2182292e-001  4.7897167e-001
  7.2326425e-001  4.7688882e-001
  7.2470558e-001  4.7480182e-001
  7.2614692e-001  4.7271066e-001
  7.2758825e-001  4.7061534e-001
  7.2902958e-001  4.6851587e-001
  7.3047091e-001  4.6641225e-001
  7.3191224e-001  4.6430447e-001
  7.3335358e-001  4.6219253e-001
  7.3479491e-001  4.6007644e-001
  7.3623624e-001  4.5795620e-001
  7.3767757e-001  4.5583180e-001
  7.3911890e-001  4.5370325e-001
  7.4056024e-001  4.5157054e-001
  7.4200157e-001  4.4943367e-001
  7.4344290e-001  4.4729266e-001
  7.4488423e-001  4.4514748e-001
  7.4632556e-001  4.4299815e-001
  7.4776690e-001  4.4084467e-001
  7.4920823e-001  4.3868703e-001
  7.5064956e-001  4.3652524e-001
  7.5209089e-001  4.3435929e-001
  7.5353222e-001  4.3218919e-001
  7.5497356e-001  4.3001493e-001
  7.5641489e-001  4.2783652e-001
  7.5785622e-001  4.2565395e-001
  7.5929755e-001  4.2346723e-001
  7.6073888e-001  4.2127635e-001
  7.6218022e-001  4.1908132e-001
  7.6362155e-001  4.1688213e-001
  7.6506288e-001  4.1467879e-001
  7.6650421e-001  4.1247129e-001
  7.6794554e-001  4.1025964e-001
  7.6938688e-001  4.0804384e-001
  7.7082821e-001  4.0582387e-001
  7.7226954e-001  4.0359976e-001
  7.7371087e-001  4.0137149e-001
  7.7515220e-001  3.9913906e-001
  7.7659354e-001  3.9690248e-001
  7.7803487e-001  3.9466174e-001
  7.7947620e-001  3.9241685e-001
  7.8091753e-001  3.9016781e-001
  7.8235886e-001  3.8791461e-001
  7.8380020e-001  3.8565725e-001
  7.8524153e-001  3.8339574e-001
  7.8668286e-001  3.8113008e-001
  7.8812419e-001  3.7886026e-001
  7.8956552e-001  3.7658628e-001
  7.9100686e-001  3.7430815e-001
  7.9244819e-001  3.7202587e-001
  7.9388952e-001  3.6973943e-001
  7.9533085e-001  3.6744884e-001
  7.9677218e-001  3.6515409e-001
  7.9821352e-001  3.6285518e-001
  7.9965485e-001  3.6055212e-001
  8.0109618e-001  3.5824491e-001
  8.0253751e-001  3.5593354e-001
  8.0397884e-001  3.5361802e-001
  8.0542018e-001  3.5129834e-001
  8.0686151e-001  3.4897451e-001
  8.0830284e-001  3.4664652e-001
  8.0974417e-001  3.4431437e-001
  8.1118550e-001  3.4197808e-001
  8.1262684e-001  3.3963762e-001
  8.1406817e-001  3.3729302e-001
  8.1550950e-001  3.3494425e-001
  8.1695083e-001  3.3259134e-001
  8.1839216e-001  3.3023426e-001
  8.1983350e-001  3.2787304e-001
  8.2127483e-001  3.2550766e-001
  8.2271616e-001  3.2313812e-001
  8.2415749e-001  3.2076443e-001
  8.2559882e-001  3.1838658e-001
  8.2704016e-001  3.1600458e-001
  8.2848149e-001  3.1361842e-001
  8.2992282e-001  3.1122811e-001
  8.3136415e-001  3.0883365e-001
  8.3280549e-001  3.0643502e-001
  8.3424682e-001  3.0403225e-001
  8.3568815e-001  3.0162532e-001
  8.3712948e-001  2.9921423e-001
  8.3857081e-001  2.9679899e-001
  8.4001215e-001  2.9437960e-001
  8.4145348e-001  2.9195605e-001
  8.4289481e-001  2.8952834e-001
  8.4433614e-001  2.8709648e-001
  8.4577747e-001  2.8466047e-001
  8.4721881e-001  2.8222030e-001
  8.4866014e-001  2.7977597e-001
  8.5010147e-001  2.7732749e-001
  8.5154280e-001  2.7487486e-001
  8.5298413e-001  2.7241807e-001
  8.5442547e-001  2.6995712e-001
  8.5586680e-001  2.6749203e-001
  8.5730813e-001  2.6502277e-001
  8.5874946e-001  2.6254936e-001
  8.6019079e-001  2.6007180e-001
  8.6163213e-001  2.5759008e-001
  8.6307346e-001  2.5510421e-001
  8.6451479e-001  2.5261418e-001
  8.6595612e-001  2.5012000e-001
  8.6739745e-001  2.4762166e-001
  8.6883879e-001  2.4511916e-001
  8.7028012e-001  2.4261252e-001
  8.7172145e-001  2.4010171e-001
  8.7316278e-001  2.3758676e-001
  8.7460411e-001  2.3506764e-001
  8.7604545e-001  2.3254438e-001
  8.7748678e-001  2.3001695e-001
  8.7892811e-001  2.2748538e-001
  8.8036944e-001  2.2494965e-001
  8.8181077e-001  2.2240976e-001
  8.8325211e-001  2.1986572e-001
  8.8469344e-001  2.1731752e-001
  8.8613477e-001  2.1476517e-001
  8.8757610e-001  2.1220866e-001
  8.8901743e-001  2.0964800e-001
  8.9045877e-001  2.0708319e-001
  8.9190010e-001  2.0451422e-001
  8.9334143e-001  2.0194109e-001
  8.9478276e-001  1.9936381e-001
  8.9622409e-001  1.9678237e-001
  8.9766543e-001  1.9419678e-001
  8.9910676e-001  1.9160704e-001
  9.0054809e-001  1.8901314e-001
  9.0198942e-001  1.8641508e-001
  9.0343075e-001  1.8381287e-001
  9.0487209e-001  1.8120651e-001
  9.0631342e-001  1.7859599e-001
  9.0775475e-001  1.7598131e-001
  9.0919608e-001  1.7336248e-001
  9.1063741e-001  1.7073950e-001
  9.1207875e-001  1.6811236e-001
  9.1352008e-001  1.6548107e-001
  9.1496141e-001  1.6284562e-001
  9.1640274e-001  1.6020601e-001
  9.1784407e-001  1.5756225e-001
  9.1928541e-001  1.5491434e-001
  9.2072674e-001  1.5226227e-001
  9.2216807e-001  1.4960605e-001
  9.2360940e-001  1.4694567e-001
  9.2505073e-001  1.4428114e-001
  9.2649207e-001  1.4161245e-001
  9.2793340e-001  1.3893961e-001
  9.2937473e-001  1.3626261e-001
  9.3081606e-001  1.3358146e-001
  9.3225739e-001  1.3089615e-001
  9.3369873e-001  1.2820669e-001
  9.3514006e-001  1.2551307e-001
  9.3658139e-001  1.2281530e-001
  9.3802272e-001  1.2011337e-001
  9.3946405e-001  1.1740729e-001
  9.4090539e-001  1.1469705e-001
  9.4234672e-001  1.1198266e-001
  9.4378805e-001  1.0926411e-001
  9.4522938e-001  1.0654141e-001
  9.4667072e-001  1.0381456e-001
  9.4811205e-001  1.0108355e-001
  9.4955338e-001  9.8348380e-002
  9.5099471e-001  9.5609059e-002
  9.5243604e-001  9.2865584e-002
  9.5387738e-001  9.0117953e-002
  9.5531871e-001  8.7366168e-002
  9.5676004e-001  8.4610227e-002
  9.5820137e-001  8.1850132e-002
  9.5964270e-001  7.9085882e-002
  9.6108404e-001  7.6317477e-002
  9.6252537e-001  7.3544917e-002
  9.6396670e-001  7.0768203e-002
  9.6540803e-001  6.7987333e-002
  9.6684936e-001  6.5202308e-002
  9.6829070e-001  6.2413129e-002
  9.6973203e-001  5.9619795e-002
  9.7117336e-001  5.6822306e-002
  9.7261469e-001  5.4020662e-002
  9.7405602e-001  5.1214863e-002
  9.7549736e-001  4.8404909e-002
  9.7693869e-001  4.5590801e-002
  9.7838002e-001  4.2772537e-002
  9.7982135e-001  3.9950119e-002
  9.8126268e-001  3.7123546e-002
  9.8270402e-001  3.4292818e-002
  9.8414535e-001  3.1457935e-002
  9.8558668e-001  2.8618897e-002
  9.8702801e-001  2.5775704e-002
  9.8846934e-001  2.2928356e-002
  9.8991068e-001  2.0076854e-002
  9.9135201e-001  1.7221197e-002
  9.9279334e-001  1.4361384e-002
  9.9423467e-001  1.1497417e-002
  9.9567600e-001  8.6292952e-003
  9.9711734e-001  5.7570184e-003
  9.9855867e-001  2.8805866e-003
  1.0000000e+000  0.0000000e+000
